commentID,avgparseht,avgNPsent,avgVPsent,avgSUBsent,avgcosine,avgwordover,avgNNPRPover,avgPRPsent,avgDefSent
184851,10.5000,6.0833,2.8333,0.5833,0.1743,0.0903,0.0750,1.2500,0.8333
41681,13.1429,7.8571,5.0000,0.8571,0.2408,0.1298,0.0128,2.0000,1.7143
429906,12.5714,10.2857,4.8571,0.8571,0.2909,0.1292,0.1047,1.0000,1.1429
56708,12.7000,6.3000,3.9000,1.1000,0.1843,0.1155,0.0520,1.2000,0.6000
278216,14.0000,5.5000,5.5000,1.5000,0.0000,0.0000,0.0000,1.0000,0.5000
176493,14.3333,12.3333,4.3333,2.6667,0.2407,0.1058,0.0000,1.3333,2.3333
410038,13.0000,5.5000,5.0000,0.3333,0.2386,0.1287,0.0667,1.0000,0.6667
528994,12.3333,9.3333,3.6667,1.3333,0.0646,0.0303,0.0417,3.0000,1.0000
238561,10.6667,5.4444,3.1111,0.7778,0.0301,0.0222,0.0156,1.2222,0.3333
492956,15.0000,14.0000,5.6667,1.0000,0.3367,0.1332,0.0729,1.8333,2.6667
245524,16.2857,11.1429,6.2857,1.7143,0.2538,0.1129,0.0238,1.2857,1.5714
33078,11.0000,9.0000,3.0000,0.2000,0.2204,0.0967,0.0000,1.0000,0.6000
421850,11.4000,6.2000,3.0000,0.2000,0.1733,0.1100,0.0139,0.4000,1.8000
254475,12.4444,6.4444,3.7778,0.7778,0.1957,0.0896,0.0375,1.2222,1.2222
138945,13.5000,11.5000,10.0000,2.0000,0.2254,0.1282,0.0714,5.5000,0.5000
399522,10.3333,5.3333,3.0000,0.6667,0.2477,0.1083,0.1250,1.3333,1.3333
74052,15.2000,6.2000,5.6000,0.9000,0.3888,0.2332,0.0972,1.4000,1.6000
309687,12.5714,8.8571,5.7143,1.7143,0.1106,0.0482,0.0159,2.7143,1.5714
513960,9.0000,4.5000,1.0000,0.5000,0.1133,0.1000,0.0000,0.0000,1.0000
521253,10.6250,5.1250,3.3750,0.7500,0.2226,0.1199,0.2157,2.0000,0.7500
245836,15.0000,7.0000,6.0000,1.0000,�,�,�,1.0000,2.0000
503211,12.6667,8.0000,4.6667,0.8889,0.0917,0.0583,0.0605,1.1111,0.7778
365883,11.2500,6.6250,4.1250,0.3750,0.1320,0.0834,0.0675,1.0000,0.6250
396875,7.2000,3.2000,1.4000,0.0000,0.0267,0.0167,0.0000,0.0000,0.4000
84682,12.0000,7.0000,3.3333,0.8889,0.1621,0.0842,0.1214,1.2222,0.6667
51593,12.4545,9.6364,4.0909,0.9091,0.2432,0.1217,0.1079,1.0000,1.3636
518823,14.2500,7.4167,4.7500,1.4167,0.1496,0.0824,0.0703,1.1667,0.8333
235772,10.6667,5.5000,3.1667,0.3333,0.2146,0.1083,0.0971,1.0000,0.5000
138242,16.8000,12.2000,8.6000,2.2000,0.3701,0.1817,0.1218,1.8000,2.6000
3184,11.8333,8.5000,5.5000,0.3333,0.0589,0.0333,0.0286,0.6667,0.6667
474063,15.6667,5.6667,5.3333,0.6667,0.2085,0.0600,0.0714,2.0000,0.6667
141391,13.1538,7.6923,3.9231,1.0000,0.2365,0.1318,0.0752,1.0769,1.1538
204552,12.5000,5.5000,4.1250,1.5000,0.1778,0.1190,0.1218,0.7500,0.7500
471759,16.5000,9.5000,5.0000,1.5000,0.2543,0.0682,0.0000,0.5000,2.0000
395325,9.8750,4.3750,2.3750,0.6250,0.3930,0.2753,0.2015,0.6250,1.0000
264249,12.6000,8.0000,5.0000,1.0000,0.2491,0.1317,0.0817,2.6000,1.0000
242351,10.2000,7.2000,3.4000,0.8000,0.0501,0.0417,0.0500,1.0000,1.6000
377509,9.7778,4.3333,3.3333,0.2222,0.1377,0.1003,0.0729,0.8889,0.3333
238860,8.8333,3.6667,2.5000,0.1667,0.0962,0.0389,0.1000,0.3333,0.3333
536604,12.0000,6.3077,4.0000,0.5385,0.2048,0.1147,0.0912,0.6923,1.0000
403968,11.2500,4.5000,5.5000,0.5000,0.3046,0.2020,0.2262,2.0000,1.0000
66928,11.2000,9.2000,3.2000,1.6000,0.1893,0.0505,0.0371,1.2000,1.6000
431251,15.5000,9.5000,6.1667,1.6667,0.2996,0.1525,0.1159,2.3333,0.5000
71414,13.0000,5.2500,3.5000,0.5000,0.0441,0.0392,0.0417,0.7500,0.2500
360399,10.4375,5.8750,3.1250,0.5000,0.1406,0.0634,0.0095,0.6250,0.5000
446937,9.6667,1.6667,3.0000,0.6667,0.0000,0.0000,0.0000,0.6667,0.0000
444759,12.0000,4.0000,3.0000,1.0000,�,�,�,0.0000,1.0000
324714,10.8750,7.1250,3.6250,0.3750,0.0637,0.0407,0.0675,0.7500,0.6250
289200,12.5000,8.2500,2.5000,0.7500,0.1747,0.0719,0.1143,1.0000,0.5000
351051,10.0000,6.0000,3.0000,0.0000,�,�,�,1.0000,0.0000
44951,14.5000,9.9000,5.7000,1.8000,0.2647,0.1009,0.0859,2.4000,1.5000
34855,9.5000,5.2500,1.2500,0.0000,0.1185,0.0752,0.0000,0.5000,0.2500
454940,12.5000,5.7857,5.0714,0.8571,0.2594,0.1565,0.1697,1.9286,0.7857
470149,15.2500,9.7500,7.5000,2.0000,0.3860,0.1824,0.0476,2.2500,1.7500
394545,9.3333,5.1667,2.0000,0.3333,0.1935,0.0951,0.0000,0.6667,0.5000
14036,14.5000,8.0000,7.0000,0.5000,0.2301,0.1071,0.3000,4.5000,0.0000
291164,16.0000,9.6667,7.3333,2.0000,0.1759,0.0851,0.1154,2.0000,1.3333
497180,10.5000,6.3333,2.6667,0.1667,0.1095,0.0615,0.0000,0.6667,1.0000
484280,13.1429,6.5714,4.5714,1.0000,0.2195,0.1352,0.0185,1.2857,0.8571
34302,12.2000,6.0000,3.6000,1.2000,0.1585,0.0875,0.0000,0.4000,0.2000
386142,10.5000,5.6667,3.3333,0.8333,0.2245,0.1469,0.1011,1.1667,0.8333
454677,16.0000,10.4000,6.4000,1.4000,0.2324,0.1129,0.1242,2.0000,0.6000
248960,12.1333,6.0000,3.6667,0.6667,0.2065,0.0874,0.0573,0.4667,0.8000
57907,12.0000,6.4000,3.8000,1.2000,0.3044,0.1497,0.1027,1.0000,1.6000
54975,10.5000,6.0000,3.7500,0.5000,0.0803,0.0641,0.0556,1.0000,0.5000
216519,16.1667,7.3333,5.0000,1.3333,0.1570,0.0962,0.0971,1.1667,1.0000
39690,14.2500,8.3333,6.5000,1.8333,0.1952,0.0908,0.0837,2.6667,1.0000
340142,8.0000,3.2500,1.2500,0.2500,0.0000,0.0000,0.0000,0.7500,0.5000
276814,13.0000,7.0000,5.2500,1.7500,0.1298,0.0551,0.0972,1.2500,0.5000
117309,12.8333,9.8333,4.5000,0.3333,0.3477,0.1528,0.0649,1.1667,1.5000
282598,11.2222,7.6667,4.0000,0.8889,0.1844,0.0722,0.0447,1.1111,1.8889
281733,14.0000,8.1250,5.2500,0.8750,0.2331,0.1369,0.1310,2.2500,0.2500
298863,10.0000,4.1667,2.5000,0.5833,0.0792,0.0421,0.0636,1.4167,0.1667
14003,11.2857,7.1429,3.1429,1.0000,0.1231,0.0595,0.0750,0.7143,0.7143
288588,8.9375,5.0625,1.6250,0.3125,0.2173,0.1198,0.1085,0.6250,0.4375
261807,16.8333,11.8333,7.1667,1.1667,0.3009,0.1726,0.1468,2.5000,2.3333
93868,11.0000,8.0000,2.0000,0.0000,�,�,�,3.0000,0.0000
298756,9.1250,5.3750,1.8750,0.3750,0.0666,0.0383,0.0000,0.2500,0.6250
20257,8.3333,3.3333,2.3333,0.0000,0.1322,0.1071,0.1667,1.6667,0.3333
245811,12.2500,8.5000,2.5000,0.7500,0.4371,0.2875,0.2875,1.7500,1.0000
171397,12.2500,7.0000,2.7500,0.7500,0.1946,0.1022,0.0726,0.3750,1.3750
489863,6.0000,1.0000,1.0000,0.0000,�,�,�,0.0000,0.0000
123093,11.0000,6.6000,3.5333,0.8000,0.1251,0.0646,0.0230,1.0667,0.7333
236382,20.7500,14.2500,6.7500,1.5000,0.4754,0.2352,0.0000,0.7500,3.0000
294572,7.5000,3.0000,2.0000,0.0000,0.4764,0.0526,0.0000,0.0000,0.5000
10739,10.0000,4.5000,2.2500,0.2500,0.1676,0.1746,0.1667,0.5000,1.5000
72196,11.4615,7.5385,3.6154,0.6923,0.2556,0.1410,0.0683,0.6154,0.8462
334200,11.3333,4.5000,4.3333,1.0000,0.1495,0.0671,0.0182,1.5000,0.5000
217940,15.1667,7.1667,5.8333,1.5000,0.2642,0.0949,0.0000,0.3333,1.6667
397224,14.3750,7.0000,5.0000,1.5000,0.3623,0.1824,0.2251,3.6250,0.7500
65299,17.4000,11.4000,6.8000,2.0000,0.4729,0.2747,0.3091,1.2000,2.8000
423141,9.5000,5.5000,2.7500,0.5000,0.4217,0.2615,0.2323,0.2500,2.2500
486675,10.0000,5.0000,3.0000,1.0000,�,�,�,1.0000,0.0000
171642,14.5000,10.5000,5.5000,1.2500,0.2925,0.1616,0.0278,2.0000,1.0000
493527,6.0000,1.0000,1.0000,0.0000,�,�,�,0.0000,0.0000
145805,12.0000,3.5000,4.7500,0.5000,0.3715,0.2088,0.0556,0.5000,1.2500
532854,9.2000,6.8000,1.8000,0.2000,0.1316,0.1263,0.0119,1.2000,1.4000
173481,12.3333,5.0000,4.0000,1.0000,0.2016,0.0971,0.0667,1.3333,0.3333
374968,14.4000,8.6000,4.4000,0.8000,0.3167,0.1522,0.1000,1.6000,2.0000
47501,8.0000,2.5000,2.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000
204978,13.5000,6.0000,5.1250,1.0000,0.1740,0.0956,0.0556,1.1250,0.8750
288280,11.5000,6.0000,3.0000,1.0000,0.2104,0.0741,0.0000,0.5000,2.0000
385979,9.0000,7.0000,2.3333,1.0000,0.1335,0.0323,0.0357,1.6667,1.3333
178362,13.6667,8.3333,5.0000,1.1667,0.2014,0.0981,0.0167,1.1667,1.0000
199643,10.0000,4.5000,3.2000,0.5000,0.1336,0.0576,0.0000,1.1000,0.6000
45496,17.0000,6.0000,8.0000,3.0000,�,�,�,3.0000,1.0000
350703,9.6667,5.6667,2.6667,0.6667,0.2603,0.0800,0.0000,0.3333,1.3333
494627,14.0000,12.0000,6.0000,1.5000,0.1635,0.0817,0.0590,1.0000,2.0000
213540,10.3750,5.1250,2.5000,0.7500,0.0647,0.0578,0.0490,0.7500,0.2500
28205,13.3571,6.5714,4.8571,1.4286,0.2126,0.1319,0.1439,3.0000,0.7143
250195,15.8000,8.8000,6.0000,1.6000,0.2583,0.1302,0.0278,1.0000,0.8000
21373,10.2222,5.0000,2.3333,0.4444,0.0872,0.0556,0.0000,0.7778,0.5556
47032,12.6667,7.1667,3.6667,0.6667,0.2158,0.0753,0.0000,1.0000,1.8333
81982,14.0000,8.0000,4.0000,1.0000,�,�,�,3.0000,0.0000
319208,17.0000,11.6000,7.8000,1.8000,0.1726,0.1271,0.0624,1.8000,1.2000
406557,11.4000,8.8000,3.8000,0.8000,0.2780,0.1592,0.0885,2.0000,0.8000
239873,11.2857,5.0000,2.8571,0.7143,0.0695,0.0502,0.0238,1.0000,0.4286
403639,11.9000,6.8000,3.9000,1.0000,0.1918,0.0708,0.0520,1.5000,1.1000
399059,12.5000,16.0000,7.5000,1.5000,0.3339,0.0156,0.0000,2.0000,4.5000
294182,14.5000,9.2500,5.0000,1.2500,0.2634,0.1726,0.2121,1.0000,0.5000
524545,11.0000,5.6667,4.8333,0.6667,0.2057,0.0653,0.0794,2.0000,0.3333
324304,15.0000,9.3333,6.6667,2.0000,0.0000,0.0000,0.0000,0.6667,1.0000
281313,13.4444,5.0000,4.1111,1.0000,0.1364,0.0741,0.0833,0.8889,0.8889
386057,12.9091,9.7273,5.3636,1.6364,0.2213,0.1182,0.0867,2.4545,1.0000
287365,11.2500,6.2500,2.7500,0.5833,0.1424,0.0737,0.0768,1.0000,0.7500
499170,12.5000,5.0000,4.5000,1.0000,0.0000,0.0000,0.0000,1.0000,0.5000
369891,10.0000,3.5000,2.0000,0.5000,0.3294,0.1538,0.0000,0.0000,0.0000
144440,11.5833,5.5833,3.4167,0.5000,0.1204,0.0667,0.0644,1.0833,1.2500
169573,11.0000,6.2000,3.0000,0.8000,0.2378,0.1781,0.0625,0.4000,0.8000
319534,10.2000,4.0000,4.0000,0.8000,0.1291,0.0421,0.0417,0.6000,1.0000
202507,16.0000,9.0000,8.0000,2.0000,�,�,�,3.0000,0.0000
269649,11.6250,4.8750,5.2500,0.8750,0.1221,0.0442,0.0204,0.8750,0.8750
110951,13.7778,10.0000,7.3333,1.0000,0.2001,0.0880,0.0556,2.1111,1.4444
18129,12.6429,7.6429,3.7143,0.9286,0.1113,0.0665,0.0514,1.3571,0.4286
278061,9.0769,3.3846,2.1538,0.1538,0.0675,0.0456,0.0119,0.3846,0.4615
7855,11.6000,4.9333,4.2000,1.0000,0.2117,0.1123,0.1596,2.0667,0.8667
472628,9.7059,5.0000,3.0588,0.7647,0.1313,0.0928,0.0610,1.3529,0.2941
102008,10.6000,7.8000,5.6000,0.8000,0.4657,0.1187,0.0595,0.4000,2.6000
147518,11.6250,6.8750,3.0000,0.7500,0.2173,0.1082,0.0893,0.7500,1.5000
189072,13.1250,5.6250,4.3750,1.3750,0.1005,0.0578,0.0595,1.5000,0.7500
468752,12.1818,7.3636,4.9091,1.1818,0.1606,0.0749,0.0545,2.7273,0.8182
519693,12.4000,6.4000,3.2000,1.2000,0.2153,0.0803,0.0000,1.4000,1.6000
112392,10.3750,5.5625,2.4375,0.4375,0.1548,0.1005,0.1171,1.0000,0.6250
173841,13.7273,9.4545,4.1818,1.0000,0.2106,0.1448,0.1555,0.9091,0.7273
46090,12.4000,7.4000,6.0000,0.8000,0.2396,0.1303,0.0000,1.6000,0.2000
278377,10.4444,7.1111,3.1111,0.3333,0.3140,0.1748,0.1576,0.1111,1.1111
176153,16.3750,11.0000,8.0000,1.6250,0.3112,0.1436,0.1190,1.8750,1.2500
83036,9.5455,4.3636,2.3636,0.4545,0.1321,0.0744,0.0333,1.0000,0.9091
397223,9.3333,5.6667,2.3333,0.5000,0.0330,0.0154,0.0400,0.5000,0.5000
444270,13.0000,10.6000,3.8000,0.8000,0.2502,0.1506,0.1500,0.8000,1.4000
496934,10.0000,3.0000,2.0000,0.0000,�,�,�,2.0000,1.0000
392985,10.8824,6.3529,2.8235,0.5882,0.1820,0.1008,0.0464,1.1765,1.0588
192941,11.5000,11.0000,2.2500,0.5000,0.3045,0.1211,0.0519,0.0000,2.0000
249604,12.0000,5.0000,2.0000,1.0000,0.0945,0.0769,0.0000,1.5000,0.5000
500924,12.5000,12.0000,3.7500,1.2500,0.2221,0.0919,0.0370,2.0000,1.5000
309611,10.6923,6.3077,3.7692,0.4615,0.1678,0.0899,0.0357,0.8462,1.1538
178708,11.0000,6.2000,2.6000,0.4000,0.1637,0.0424,0.0000,0.4000,1.6000
93465,16.8000,8.4000,6.8000,1.2000,0.2777,0.1394,0.1169,1.8000,1.6000
79699,13.5000,8.0000,4.5000,1.0000,0.0000,0.0000,0.0000,1.5000,0.5000
531608,10.5000,8.7500,3.2500,0.0000,0.3861,0.2126,0.0939,1.5000,1.5000
155188,10.2500,7.0000,3.5000,0.2500,0.1611,0.0614,0.0000,0.7500,0.7500
513041,17.0000,5.5000,6.5000,2.0000,0.0601,0.0435,0.0000,3.0000,1.0000
93685,11.7000,4.8000,3.7000,0.6000,0.2000,0.0972,0.1598,1.8000,0.6000
176334,8.4000,4.6000,2.2000,0.2000,0.0969,0.0556,0.1071,1.4000,0.2000
7953,12.0000,7.2000,4.1333,1.5333,0.2207,0.1095,0.0499,1.4667,0.6000
398658,10.0000,6.0000,2.3333,0.6667,0.2966,0.0789,0.1250,1.3333,0.0000
205356,6.0000,2.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
374266,8.3333,5.0000,3.0000,0.3333,0.2731,0.1111,0.0500,1.3333,0.3333
4311,11.5385,6.3077,2.6923,0.2308,0.3490,0.1950,0.1786,0.6154,0.9231
475230,10.2500,4.6250,3.1250,0.6250,0.1838,0.0961,0.0444,1.6250,0.7500
407803,12.4667,5.3333,4.0667,1.0000,0.1330,0.0685,0.0536,1.8000,0.6667
130686,13.1250,5.6250,4.0000,1.0000,0.1620,0.0709,0.0357,0.8750,0.8750
36155,6.0000,1.0000,1.0000,0.0000,�,�,�,0.0000,0.0000
147806,9.0000,5.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000
450502,14.6667,10.5556,5.4444,1.2222,0.2343,0.1034,0.0873,1.7778,2.2222
385968,12.5000,7.0000,4.6250,0.7500,0.1935,0.0971,0.0942,1.6250,1.1250
218012,9.5000,1.5000,2.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000
68165,7.6667,3.3333,2.0000,0.3333,0.0000,0.0000,0.0286,1.3333,0.5000
525613,11.0000,5.2500,3.0000,0.7500,0.4546,0.1907,0.0000,0.0000,1.7500
384431,10.8000,4.2000,4.0000,0.0000,0.1592,0.0689,0.0000,1.4000,0.4000
318326,10.0000,7.3333,2.6667,0.6667,0.3602,0.1807,0.0625,0.0000,1.3333
322482,11.7000,7.1000,3.5000,0.8000,0.1449,0.0819,0.0317,1.0000,0.7000
152723,16.3333,8.3333,5.0000,1.3333,0.1106,0.0385,0.0000,2.0000,0.6667
420888,12.1667,7.6667,4.6667,1.1667,0.2546,0.1444,0.2124,2.1667,0.8333
152693,11.2857,4.7143,3.4286,0.7143,0.0665,0.0359,0.0208,0.5714,0.2857
312450,11.6667,4.8333,4.1667,1.0000,0.0731,0.0212,0.0400,1.6667,0.1667
59201,11.9167,7.8333,3.8333,0.6667,0.1844,0.0803,0.0669,0.5833,1.0000
33864,14.0000,13.0000,9.0000,0.0000,�,�,�,1.0000,0.0000
401033,9.8000,5.6000,4.4000,0.4000,0.1107,0.0705,0.0000,1.2000,0.8000
124001,13.0000,7.2727,4.9091,1.5455,0.2434,0.1153,0.0226,1.3636,1.4545
171724,14.1000,8.1000,4.9000,1.2000,0.2303,0.1261,0.1002,1.9000,1.4000
248355,11.7500,5.4167,3.6667,0.6667,0.0844,0.0461,0.0234,1.6667,0.4167
152958,12.6000,7.0000,4.4000,0.4000,0.2098,0.1152,0.1266,1.0000,1.4000
348561,9.6000,4.2000,2.4000,0.6000,0.1880,0.1044,0.0938,0.6000,0.6000
124017,12.5000,10.5000,7.0000,1.0000,0.4225,0.1944,0.0000,0.5000,1.5000
201087,11.8750,8.2500,2.7500,0.5000,0.1610,0.1025,0.0460,1.3750,0.6250
311743,12.3333,5.2500,4.0833,0.7500,0.1843,0.1351,0.1145,1.0000,0.9167
411335,12.7692,6.6923,4.0769,1.0000,0.2796,0.1384,0.0803,0.7692,1.1538
373569,12.7500,5.2500,5.5000,1.3750,0.1435,0.0789,0.0847,1.5000,0.3750
345960,11.0588,6.5294,3.6471,0.7059,0.2134,0.1547,0.0924,1.0588,1.0000
237007,10.0667,5.2000,3.2000,0.7333,0.1895,0.1142,0.0040,1.1333,0.8000
479627,14.5000,7.2500,5.2500,1.5000,0.2907,0.1443,0.0476,1.2500,1.2500
241728,11.1429,5.4286,4.0000,0.7143,0.2610,0.1655,0.0893,1.1429,1.1429
498209,12.6000,8.0000,4.0000,0.8000,0.4501,0.1570,0.0491,1.0000,2.2000
501534,10.7500,4.3750,3.7500,1.0000,0.1229,0.0980,0.0932,0.7500,0.3750
239510,9.0000,4.6000,2.4000,0.8000,0.2389,0.1748,0.2812,0.6000,1.0000
59793,16.3333,11.6667,5.3333,1.0000,0.2892,0.1249,0.0000,1.3333,2.3333
272195,15.0000,14.0000,5.7500,1.5000,0.3316,0.1410,0.0921,1.5000,3.5000
193493,11.6000,7.6000,4.0000,0.8000,0.4163,0.1728,0.1538,1.8000,1.4000
139575,11.8333,6.1667,5.0000,1.1667,0.1069,0.0737,0.1067,3.0000,0.6667
273770,8.7500,4.2500,1.2500,0.7500,0.0514,0.0444,0.0667,2.0000,0.0000
363683,12.2000,8.2000,4.8000,0.8000,0.1628,0.0954,0.0714,1.8000,1.2000
401261,13.6667,6.3333,5.0000,0.6667,0.2854,0.1225,0.0000,1.0000,0.6667
219530,17.3333,12.3333,6.6667,1.3333,0.3816,0.2185,0.1943,3.3333,2.3333
31074,13.0000,6.6667,2.6667,1.0000,0.1686,0.0839,0.1429,2.0000,0.6667
417365,8.0000,2.0000,2.0000,0.5000,0.0000,0.0000,0.0000,0.5000,0.5000
31289,5.3333,1.0000,0.6667,0.0000,0.0000,0.0000,0.0000,0.6667,0.0000
137041,11.0000,6.0000,2.0000,1.0000,�,�,�,1.0000,1.0000
270144,11.1429,7.1429,1.5714,0.1429,0.1384,0.0610,0.0278,0.2857,1.4286
274094,11.5000,8.0000,4.5000,1.0000,0.1102,0.0141,0.0123,0.7500,2.0000
245749,13.8000,8.4000,3.2000,1.0000,0.1527,0.0829,0.0000,0.8000,1.0000
206123,9.5000,3.0000,1.5000,0.5000,0.0000,0.0000,0.0000,0.5000,0.5000
270518,13.5000,11.2500,4.7500,1.5000,0.2808,0.1010,0.0878,2.7500,0.7500
190378,6.0000,1.0000,1.0000,1.0000,�,�,�,1.0000,0.0000
524051,11.0000,5.0000,3.0000,1.0000,0.1933,0.0588,0.0000,1.0000,0.0000
485228,10.5000,5.8000,2.7000,0.8000,0.2167,0.1182,0.1333,1.0000,1.4000
399312,8.4000,3.0000,3.4000,0.4000,0.0505,0.0208,0.0000,1.2000,0.6000
156219,13.0000,8.5455,5.1818,0.5455,0.2990,0.1354,0.0550,1.2727,1.1818
395841,14.0833,7.0833,4.5000,1.1667,0.0923,0.0612,0.0532,0.5000,0.5000
98162,10.5000,4.0000,2.5000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000
80526,6.0000,1.5000,1.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000
524762,11.6875,5.6250,3.5625,0.7500,0.2431,0.1312,0.0817,1.0000,1.1250
418223,11.2000,6.8000,4.3000,0.7000,0.3176,0.1421,0.1472,0.8000,1.4000
290314,11.3333,7.0000,3.4000,0.5333,0.2340,0.1271,0.0840,0.2000,1.2000
418665,10.3333,7.6667,2.6667,0.3333,0.2195,0.1429,0.0000,0.6667,1.3333
388565,17.0000,9.0000,4.0000,2.0000,�,�,�,2.0000,2.0000
180310,14.4286,8.1429,4.2857,2.2857,0.1543,0.0895,0.0536,2.0000,0.5714
287882,9.6667,5.0000,1.6667,0.0000,0.1280,0.0882,0.0000,1.0000,0.6667
11859,19.0000,10.0000,8.5000,2.5000,0.3814,0.1522,0.2727,2.0000,2.0000
347180,11.5000,7.0000,4.5000,1.0000,0.1935,0.0893,0.0476,1.0000,1.0000
241632,13.0000,8.5000,3.7500,0.7500,0.1302,0.1026,0.1667,1.0000,1.5000
71250,10.1538,6.1538,2.1538,0.3077,0.1758,0.1043,0.0399,0.4615,0.8462
254365,14.6250,9.5000,5.3750,1.7500,0.2727,0.1181,0.0552,1.1250,2.0000
33971,12.0000,10.0000,4.0000,1.5000,0.0739,0.0833,0.1250,1.0000,1.0000
529720,14.5000,3.5000,6.5000,2.0000,0.4153,0.1429,0.0000,1.5000,1.0000
84175,14.7500,7.5000,7.5000,1.7500,0.3614,0.1651,0.0333,2.7500,0.2500
385204,12.5000,9.0000,3.5000,1.0000,0.2950,0.1600,0.0000,0.5000,2.0000
322028,11.8000,5.4000,2.6000,0.9000,0.1901,0.1372,0.0463,0.5000,0.6000
493254,10.5000,4.5000,1.0000,0.0000,0.0987,0.0714,0.0000,0.0000,0.5000
66238,17.5000,11.5000,5.5000,1.0000,0.0000,0.0000,0.0000,4.0000,0.0000
334293,14.3333,7.7500,6.4167,1.5000,0.2021,0.1062,0.0870,1.0000,1.0833
187776,23.0000,15.0000,11.0000,3.0000,�,�,�,3.0000,4.0000
327529,16.5000,10.5000,6.0000,0.5000,0.4466,0.1290,0.0000,3.5000,0.0000
365951,10.5000,6.1667,2.5000,0.6667,0.1924,0.1148,0.0571,0.8333,1.1667
49796,8.0000,1.6667,2.0000,0.3333,0.0962,0.0556,0.0000,0.0000,0.3333
275261,9.1667,4.5000,2.5000,0.5000,0.0383,0.0333,0.0000,1.0000,0.0000
351844,10.4286,6.7143,2.5714,0.4286,0.0866,0.0318,0.0208,1.0000,1.7143
163685,13.0000,16.0000,7.0000,1.0000,�,�,�,1.0000,2.0000
198803,12.1000,7.6000,4.2000,0.8000,0.2496,0.1036,0.0456,0.4000,1.9000
64462,7.0000,4.0000,1.0000,0.6667,0.0000,0.0000,0.0000,0.6667,0.0000
517767,7.0000,3.0000,1.0000,0.0000,0.0923,0.0455,0.0000,0.6000,0.2000
460572,12.5556,8.4444,5.2222,1.5556,0.1398,0.0728,0.0813,1.2222,1.2222
9853,21.0000,14.0000,6.0000,3.0000,�,�,�,0.0000,1.0000
140936,9.5714,4.7143,2.4286,0.8571,0.0759,0.0340,0.0667,2.0000,0.5714
101172,8.6000,3.8000,1.4000,0.4000,0.0505,0.0156,0.0000,0.6000,0.6000
388805,10.8333,4.5000,3.3333,0.5000,0.0233,0.0190,0.0222,0.8333,0.6667
264348,14.2000,9.0000,6.8000,1.9000,0.1955,0.0829,0.0911,2.8000,0.7000
166958,12.4667,6.8000,3.1333,0.9333,0.0716,0.0358,0.0143,1.6667,0.6667
335842,13.0000,6.8333,4.7500,1.0000,0.1668,0.1021,0.1111,1.8333,0.3333
260644,14.8889,6.8889,5.4444,1.4444,0.2593,0.1505,0.1783,3.1111,0.3333
151974,12.3846,7.4615,3.3077,0.7692,0.1959,0.0987,0.0312,0.6923,1.4615
101976,9.2000,5.6000,2.0000,0.4000,0.0288,0.0278,0.1488,1.8000,0.4000
79837,18.0000,8.0000,4.0000,1.0000,�,�,�,1.0000,0.0000
411229,10.8750,6.6250,3.6250,0.2500,0.1805,0.0845,0.0536,1.8750,0.7500
335716,8.3333,3.0000,2.0000,0.0000,0.3205,0.1181,0.0000,0.3333,0.3333
14274,11.2857,6.7143,3.1429,0.5714,0.2048,0.1030,0.1375,1.8571,0.4286
240614,13.0000,8.0000,5.5000,0.5000,0.2192,0.1538,0.0000,1.0000,1.0000
167903,12.4286,7.5000,3.1429,0.2857,0.2384,0.1330,0.1333,0.7143,1.0714
361784,11.2857,4.9286,3.7857,0.7143,0.1436,0.0930,0.0656,0.8571,0.2143
153145,17.2222,11.8889,6.8889,1.6667,0.3676,0.1552,0.1275,0.8889,2.7778
101286,11.0000,8.8571,3.7143,0.2857,0.2789,0.1228,0.1194,3.4286,0.8571
163256,14.1538,8.0000,5.0000,1.5385,0.1428,0.0890,0.1038,2.6923,0.4615
458845,12.2000,7.2000,5.2000,1.2000,0.1833,0.1132,0.1873,0.8000,1.2000
212239,8.0000,5.2500,1.2500,0.0000,0.1990,0.0868,0.0556,0.2500,0.5000
239274,12.3333,4.6667,4.0000,0.6667,0.0832,0.0417,0.0000,1.3333,0.3333
294221,10.3750,5.1875,2.5000,0.4375,0.1255,0.0502,0.0397,0.6250,0.5625
243677,11.4000,5.0000,4.2000,1.2000,0.1584,0.0657,0.0500,2.0000,0.2000
464698,15.2500,9.2500,6.0000,2.0000,0.0604,0.0650,0.0417,1.2500,1.2500
125464,13.7500,8.1250,5.8750,1.5000,0.2551,0.1487,0.1574,1.6250,1.6250
296990,13.0000,6.6667,4.1667,1.3333,0.1213,0.0591,0.0733,1.3333,1.1667
116667,10.0000,5.7500,3.2500,0.6250,0.2209,0.1745,0.1429,1.1250,1.1250
256058,14.0000,7.4000,3.4000,1.4000,0.1801,0.0990,0.0000,0.8000,1.2000
370479,10.5000,5.0000,3.5000,1.0000,0.3584,0.2000,0.2460,2.2500,0.5000
78975,9.0000,5.5000,4.5000,1.0000,0.5034,0.2222,0.3333,2.5000,0.0000
